game_id,game_name,price,genres,tags,specs,release_date
21100,F.E.A.R. 3,19.99,Action,"FPS,Horror,Action,Co-op,Multiplayer,Shooter,Singleplayer,Gore,Online Co-Op,First-Person,Bullet Time,Sci-fi,Adventure,Zombies,Mechs,Story Rich,Atmospheric,Short,Controller","Single-player,Multi-player,Co-op,Steam Achievements,Partial Controller Support,Steam Cloud,Steam Leaderboards",6/21/2011
8850,BioShock® 2,19.99,Action,"FPS,Action,Singleplayer,Story Rich,Atmospheric,Horror,Shooter,First-Person,Steampunk,Sci-fi,Multiplayer,Underwater,Dystopian,Adventure,RPG,Dark,Great Soundtrack,Action RPG,Philisophical,Linear","Single-player,Multi-player,Steam Achievements,Full controller support",2/9/2010
237110,Mortal Kombat Komplete Edition,19.99,Action,"Fighting,Gore,Action,Multiplayer,Violent,Classic,Co-op,Arcade,Blood,Singleplayer,Local Co-Op,2D Fighter,Competitive,Local Multiplayer,Replay Value,2.5D,Remake,""Beat em up"",2D,Controller","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards",7/3/2013
203140,Hitman: Absolution™,19.99,Action,"Stealth,Action,Third Person,Assassin,Singleplayer,Third-Person Shooter,Tactical,Replay Value,Shooter,Cinematic,Crime,Difficult,Story Rich,Atmospheric,Multiplayer,Adventure,Strategy,Score Attack,Linear,Controller","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud",11/19/2012
32500,STAR WARS™: The Force Unleashed™ II,19.99,Action,"Action,Star Wars,Sci-fi,Third Person,Adventure,Singleplayer,Hack and Slash,Short,Controller,Story Rich,Fantasy","Single-player,Partial Controller Support,Steam Cloud",10/26/2010
55110,Red Faction®: Armageddon™,19.99,Action,"Action,Destruction,Sci-fi,Third Person,Third-Person Shooter,Singleplayer,Shooter,Co-op,Mars,Aliens,Multiplayer,Adventure,Linear,Open World,FPS,Horror","Single-player,Co-op,Steam Achievements,Partial Controller Support,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards",6/6/2011
307780,Mortal Kombat X,19.99,Action,"Fighting,Gore,Action,Violent,Multiplayer,Blood,Mature,Competitive,Local Multiplayer,2D Fighter,Atmospheric,Singleplayer,Arcade,Great Soundtrack,2.5D,Online Co-Op,Fantasy,Third Person,Horror,Female Protagonist","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",4/13/2015
242700,Injustice: Gods Among Us Ultimate Edition,19.99,Action,"Fighting,Superhero,Action,Multiplayer,Batman,Comic Book,Singleplayer,Local Multiplayer,Controller,2D Fighter,""Beat em up"",Arcade,2.5D,Competitive,Story Rich,2D,Atmospheric,3D Vision,Gore,Great Soundtrack","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",11/12/2013
287390,Metro: Last Light Redux,19.99,Action,"Post-apocalyptic,Atmospheric,FPS,Action,Story Rich,Horror,First-Person,Singleplayer,Stealth,Shooter,Survival,Adventure,Based On A Novel,Survival Horror,Remake,Nudity,Sci-fi,Difficult,Multiplayer,Open World","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",8/25/2014
302510,Ryse: Son of Rome,19.99,Action,"Quick-Time Events,Rome,Action,Hack and Slash,Third Person,Historical,Adventure,Singleplayer,Gore,Multiplayer,Linear,Co-op,Atmospheric,Benchmark,War,RPG,Nudity,Short,Open World,Fantasy","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards",10/10/2014
47790,Medal of Honor™,19.99,Action,"FPS,Action,Shooter,Military,Multiplayer,First-Person,Singleplayer,War,Modern,Linear,America,Realistic,Co-op,Mature,Stealth,Controller,Atmospheric,Open World,Adventure","Single-player,Multi-player",10/12/2010
10090,Call of Duty: World at War,19.99,Action,"Zombies,World War II,FPS,Action,Multiplayer,Shooter,Moddable,Co-op,First-Person,Singleplayer,War,Online Co-Op,Gore,Historical,Survival,Classic,Tanks,Great Soundtrack,Adventure,Horror","Single-player,Multi-player,Co-op",11/18/2008
7940,Call of Duty® 4: Modern Warfare®,19.99,Action,"FPS,Action,Multiplayer,Shooter,First-Person,Classic,Singleplayer,Military,War,PvP,Linear,Great Soundtrack,Modern,Story Rich,Co-op,Atmospheric,Moddable,Competitive,Controller,Zombies","Single-player,Multi-player",11/12/2007
17470,Dead Space,19.99,Action,"Horror,Action,Sci-fi,Space,Third Person,Survival Horror,Atmospheric,Third-Person Shooter,Singleplayer,Gore,Shooter,Aliens,Dark,Futuristic,Story Rich,Silent Protagonist,Survival,Adventure,Zombies,RPG","Single-player,Full controller support",10/20/2008
47780,Dead Space™ 2,19.99,Action,"Horror,Action,Sci-fi,Space,Third Person,Survival Horror,Gore,Third-Person Shooter,Multiplayer,Atmospheric,Singleplayer,Shooter,Aliens,Adventure,Co-op,Story Rich,Survival,Futuristic,Blood,3D Vision","Single-player,Multi-player,Partial Controller Support",1/25/2011
32430,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,19.99,Action,"Action,Star Wars,Third Person,Sci-fi,Singleplayer,Hack and Slash,Adventure,Story Rich,Controller,Great Soundtrack,Quick-Time Events,Platformer,RPG,""Beat em up""","Single-player,Partial Controller Support,Steam Cloud",11/3/2009
268050,The Evil Within,19.99,Action,"Horror,Survival Horror,Psychological Horror,Gore,Atmospheric,Action,Singleplayer,Third Person,Survival,Zombies,Dark,Adventure,Stealth,Third-Person Shooter,Difficult,Cinematic,Shooter,Story Rich,Walking Simulator,Open World","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud",10/13/2014
65930,The Bureau: XCOM Declassified,19.99,Action,"Action,Tactical,Sci-fi,Third-Person Shooter,Singleplayer,Third Person,Strategy,Aliens,Shooter,RPG,Adventure,Atmospheric,Multiplayer,Cold War,Story Rich,Open World,Stealth,Noir,Co-op","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",8/19/2013
286690,Metro 2033 Redux,19.99,Action,"Post-apocalyptic,Atmospheric,Action,FPS,Story Rich,Singleplayer,Horror,First-Person,Stealth,Shooter,Adventure,Survival Horror,Remake,Survival,Based On A Novel,Mature,Gore,Classic,Multiplayer,Open World","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",8/25/2014
222940,THE KING OF FIGHTERS XIII STEAM EDITION,19.99,Action,"Fighting,2D Fighter,Arcade,Action,Anime,Competitive,Local Multiplayer,Multiplayer,2D,Great Soundtrack,""Beat em up"",Controller,Singleplayer,Classic","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",9/13/2013
20500,Red Faction Guerrilla Steam Edition,19.99,Action,"Open World,Action,Destruction,Physics,Sci-fi,Third Person,Mars,Third-Person Shooter,Multiplayer,Singleplayer,Sandbox,Shooter,Adventure,Atmospheric,Co-op,Great Soundtrack,Controller,FPS,Survival,Funny","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",9/15/2009
212630,Tom Clancy's Ghost Recon: Future Soldier™,19.99,Action,"Action,Stealth,Co-op,Tactical,Third-Person Shooter,Shooter,Multiplayer,Futuristic,Gun Customization,FPS,Third Person,Singleplayer,Adventure,Military,Atmospheric,Open World,Strategy","Single-player,Multi-player,Co-op",6/26/2012
214870,Painkiller Hell & Damnation,19.99,Action,"Action,FPS,Gore,Co-op,Horror,Multiplayer,Shooter,Singleplayer,Fast-Paced,Remake,First-Person,Classic,Great Soundtrack,Local Co-Op,Atmospheric,Demons,Zombies,Split Screen,Online Co-Op","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Steam Cloud,Steam Leaderboards,Includes level editor",10/31/2012
2630,Call of Duty® 2,19.99,Action,"Action,FPS,World War II,Multiplayer,Singleplayer,Shooter,Classic,War,Historical,First-Person,Atmospheric,Co-op,Military,Story Rich,Zombies,Strategy,Adventure","Single-player,Multi-player",10/25/2005
2640,Call of Duty: United Offensive,19.99,Action,"Action,World War II,FPS,Shooter,Multiplayer,Singleplayer,Military,Historical,Classic,War,First-Person,Atmospheric","Single-player,Multi-player",9/15/2004
2620,Call of Duty®,19.99,Action,"FPS,Action,World War II,Classic,Shooter,Multiplayer,Singleplayer,War,First-Person,Military,Historical,Atmospheric,Linear,America,Story Rich,Zombies","Single-player,Multi-player",10/29/2003
55100,Homefront,19.99,Action,"Action,FPS,Multiplayer,Shooter,Singleplayer,First-Person,Atmospheric,Short,War,Open World,Co-op,Adventure,Military,Story Rich","Single-player,Multi-player,Steam Achievements,Partial Controller Support,Steam Cloud,Valve Anti-Cheat enabled",3/14/2011
350080,Wolfenstein: The Old Blood,19.99,Action,"Action,FPS,World War II,Shooter,Alternate History,Stealth,Singleplayer,First-Person,Gore,Zombies,Atmospheric,Story Rich,Adventure,War,Horror,Sci-fi,Multiplayer,Blood,Mature,Funny","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Steam Leaderboards",5/4/2015
394510,HELLDIVERS™,19.99,Action,"Co-op,Online Co-Op,Action,Twin Stick Shooter,Local Co-Op,Multiplayer,Top-Down Shooter,Sci-fi,Comedy,4 Player Local,Top-Down,Space,Strategy,Funny,Shooter,Difficult,Mechs,Survival,Isometric,Hack and Slash","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Valve Anti-Cheat enabled",12/7/2015
261110,Killer is Dead - Nightmare Edition,19.99,Action,"Action,Hack and Slash,Surreal,Character Action Game,Singleplayer,Stylized,Spectacle fighter,Gore,Adventure,Third Person,Great Soundtrack,Atmospheric,Comedy,Swordplay,Story Rich,Dating Sim,Cyberpunk,Nudity,Indie,Controller","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",5/23/2014
217920,Alien Rage - Unlimited,19.99,Action,"Action,FPS,Sci-fi,Singleplayer,Multiplayer,Aliens,Shooter,Difficult","Single-player,Multi-player,Steam Achievements,Steam Leaderboards",9/24/2013
208200,Doom 3: BFG Edition,19.99,Action,"FPS,Horror,Action,Classic,Shooter,Sci-fi,Singleplayer,First-Person,Multiplayer,Demons,Gore,Zombies,Space,Dark,Survival Horror,Mars,Atmospheric,Survival,Great Soundtrack,3D Vision","Single-player,Multi-player,Steam Achievements,Partial Controller Support,Steam Leaderboards",10/15/2012
13210,Unreal Tournament 3 Black,19.99,Action,"FPS,Action,Multiplayer,Arena Shooter,Shooter,Sci-fi,Fast-Paced,First-Person,Competitive,Gore,Co-op,Great Soundtrack,Classic,Singleplayer,Team-Based,Adventure,Atmospheric,Moddable,Split Screen,Futuristic","Single-player,Multi-player,Co-op,Steam Achievements",11/19/2007
37700,Darkest of Days,19.99,Action,"Action,FPS,Time Travel,World War I,Historical,World War II,First-Person","Single-player,Partial Controller Support",9/1/2009
294810,BlazBlue: Continuum Shift Extend,19.99,Action,"Fighting,Anime,2D Fighter,Action,Great Soundtrack,Arcade,Multiplayer,2D,Competitive,Story Rich,Visual Novel,Singleplayer","Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",12/11/2014
10130,TimeShift™,19.99,Action,"Action,FPS,Time Manipulation,Sci-fi,First-Person,Shooter,Atmospheric,Singleplayer,Bullet Time,Multiplayer,Classic,Futuristic,Time Travel","Single-player,Multi-player",10/30/2007
9460,Frontlines™: Fuel of War™,19.99,Action,"Action,FPS,Shooter,Singleplayer,Multiplayer,Co-op,Military,Open World,First-Person","Single-player,Co-op,Steam Cloud",2/27/2008
246580,The Typing of The Dead: Overkill,19.99,Action,"Typing,On-Rails Shooter,Zombies,Comedy,Action,Education,Parody,Arcade,Funny,Score Attack,Singleplayer,Horror,First-Person,Multiplayer,Shooter,Co-op,FPS,Great Soundtrack,Gore","Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards",10/29/2013
383180,Dead Island: Riptide Definitive Edition,19.99,Action,"Action,Zombies,Open World,Co-op,Survival,Gore,Horror,First-Person,Multiplayer,Adventure","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Stats",5/31/2016
6550,Devil May Cry® 3 Special Edition,19.99,Action,"Action,Hack and Slash,Stylized,Great Soundtrack,Spectacle fighter,Character Action Game,Classic,Singleplayer,Difficult,Third Person,Adventure,""Beat em up"",Fantasy,Story Rich,Atmospheric,Demons,Controller,Comedy,Funny,Horror","Single-player,Partial Controller Support",5/23/2006
32420,STAR WARS™: The Clone Wars - Republic Heroes™,19.99,Action,"Action,Star Wars,Sci-fi,Singleplayer,Multiplayer,Co-op,3D Platformer,Local Co-Op,Space","Single-player,Shared/Split Screen,Partial Controller Support",10/6/2009
32660,Delta Force: Xtreme,19.99,Action,"Action,FPS","Single-player,Multi-player",5/16/2005
229870,ShootMania Storm,19.99,Action,"Action,FPS,Multiplayer,Level Editor,Moddable,Shooter,Fast-Paced,Competitive,Arena Shooter,Co-op","Multi-player,Steam Workshop,Partial Controller Support,Includes level editor",4/10/2013
387290,Ori and the Blind Forest: Definitive Edition,19.99,Action,"Atmospheric,Great Soundtrack,Platformer,Metroidvania,Adventure,Story Rich,Singleplayer,Cute,Action,Difficult,Fantasy,2D,Indie,Side Scroller,Open World,Puzzle,Controller,2.5D,Family Friendly,RPG","Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats",4/27/2016
377860,Mushihimesama,19.99,Action,"Bullet Hell,""Shoot Em Up"",Arcade,Action,Anime,Great Soundtrack,Female Protagonist,Difficult,2D,Classic,Singleplayer","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",11/12/2015
423230,Furi,19.99,Action,"Great Soundtrack,Difficult,Action,Bullet Hell,Hack and Slash,Singleplayer,Indie,Cyberpunk,Atmospheric,Spectacle fighter,Character Action Game,Top-Down,Fast-Paced,Anime,Story Rich,Controller,Arcade,Stylized,Sci-fi,""Beat em up""","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards",7/5/2016
314710,Mighty No. 9,19.99,Action,"Action,Platformer,Anime,Kickstarter,Side Scroller,2.5D,Retro,Robots,Multiplayer,Singleplayer,Indie,Co-op,Casual,Difficult,Comedy,Sci-fi,Great Soundtrack,2D,Illuminati,Classic","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards",6/21/2016
340000,Headlander,19.99,Action,"Action,Sci-fi,Metroidvania,Platformer,Comedy,Side Scroller,Retro,Funny","Single-player,Steam Achievements,Full controller support,Captions available,Steam Cloud",7/25/2016
239720,PAC-MAN™ and the Ghostly Adventures,19.99,Action,"Action,Platformer,3D Platformer,Adventure","Single-player,Shared/Split Screen,Steam Achievements",10/29/2013
319080,Disney Princess: My Fairytale Adventure,19.99,Action,"Action,Female Protagonist,Family Friendly,Adventure,Open World,Story Rich,Great Soundtrack,Realistic,Singleplayer,MMORPG,Memes,Pixel Graphics","Single-player,Steam Cloud",5/25/2012
32610,Delta Force Xtreme 2,19.99,Action,"Action,FPS","Single-player,Multi-player",6/2/2009
236470,PAC-MAN MUSEUM™,19.99,Action,"Arcade,Classic,Action,Retro,Local Multiplayer,Singleplayer","Single-player,Multi-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards",2/26/2014
3590,Plants vs. Zombies GOTY Edition,4.99,Strategy,"Tower Defense,Zombies,Strategy,Casual,Singleplayer,Comedy,Family Friendly,2D,Puzzle,Indie,Cute,Great Soundtrack,Funny,Survival,Classic,Tactical,Touch-Friendly,Adventure,Post-apocalyptic,Action","Single-player,Steam Achievements",5/5/2009
473450,The Narrator Is a DICK,4.99,"Adventure,Indie","Adventure,Indie,Platformer,Difficult,Narration,Parody,Funny,Pixel Graphics","Single-player,Steam Achievements,Full controller support,Steam Trading Cards",6/14/2016
70100,Hacker Evolution,4.99,Simulation,"Simulation,Hacking,Puzzle,Singleplayer","Single-player,Steam Trading Cards",9/14/2010
234710,Poker Night 2,4.99,"Casual,Sports","Casual,Card Game,Comedy,Singleplayer,Gambling,Funny,Sports,Strategy,Point & Click,Atmospheric,Board Game,Simulation,Controller","Single-player,Full controller support",4/26/2013
320,Half-Life 2: Deathmatch,4.99,Action,"Action,FPS,Multiplayer,Shooter,Sci-fi,First-Person,Physics,Competitive,Funny,Co-op,Adventure,Atmospheric","Multi-player,Valve Anti-Cheat enabled,Includes Source SDK",11/1/2004
113200,The Binding of Isaac,4.99,"Action,Adventure,Indie,RPG","Rogue-like,Indie,Replay Value,Difficult,Procedural Generation,Action,Dark,Top-Down,Great Soundtrack,Adventure,Singleplayer,Rogue-lite,RPG,Survival,2D,Perma Death,Dungeon Crawler,Bullet Hell,Atmospheric,Arena Shooter","Single-player,Steam Achievements,Steam Trading Cards",9/28/2011
60,Ricochet,4.99,Action,"Action,FPS,Multiplayer,First-Person,Cyberpunk,Classic,Space,Sci-fi,Shooter,Conspiracy,Memes,Platformer,Psychological Horror","Multi-player,Valve Anti-Cheat enabled",11/1/2000
31280,Poker Night at the Inventory,4.99,"Casual,Sports","Card Game,Casual,Comedy,Singleplayer,Funny,Strategy,Sports,Gambling,Simulation,Conversation,Touch-Friendly,Indie,Multiplayer,First-Person,Point & Click,Memes,Action","Single-player,Steam Achievements",11/22/2010
271860,Super Killer Hornet: Resurrection,4.99,Indie,"Indie,""Shoot Em Up"",Bullet Hell,Arcade","Single-player,Steam Trading Cards",2/5/2014
50,Half-Life: Opposing Force,4.99,Action,"FPS,Action,Sci-fi,Singleplayer,Classic,Shooter,First-Person,Aliens,Adventure,""1990s"",Atmospheric,Military,Story Rich,Co-op,Silent Protagonist,Great Soundtrack,Puzzle","Single-player,Multi-player,Valve Anti-Cheat enabled",11/1/1999
368230,Kingdom: Classic,4.99,"Indie,Simulation,Strategy","Strategy,Pixel Graphics,Survival,2D,Indie,Medieval,Tower Defense,Singleplayer,Side Scroller,Resource Management,Great Soundtrack,Simulation,City Builder,Rogue-like,Atmospheric,Casual,Difficult,Action,Adventure,Female Protagonist","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",10/21/2015
249680,Marlow Briggs and the Mask of Death,4.99,"Action,Adventure","Action,Spectacle fighter,Hack and Slash,Adventure,Character Action Game,Singleplayer,Funny,Third Person,Platformer,Indie,Comedy","Single-player,Steam Achievements,Full controller support,Steam Leaderboards",9/20/2013
287120,Ionball 2: Ionstorm,4.99,"Action,Casual","Casual,Action,Arcade,Indie,Singleplayer","Single-player,Steam Trading Cards,Steam Leaderboards",6/6/2014
292380,Racer 8,4.99,"Casual,Racing","Casual,Racing,Puzzle,Indie","Single-player,Steam Trading Cards,Steam Leaderboards",6/6/2014
274560,Revolution Ace,4.99,"Action,Adventure,Indie","""Shoot Em Up"",Action,Indie,Bullet Hell,Arcade,Shooter,Anime,Local Co-Op,Adventure,Multiplayer,Singleplayer,Top-Down,Retro,2D,Sci-fi,Great Soundtrack,Space,Classic,Open World,Third Person","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards",3/19/2014
232010,Euro Truck Simulator,4.99,"Indie,Simulation","Simulation,Driving,Multiplayer,Open World,Singleplayer,Realistic,Indie,Relaxing,First-Person,TrackIR,Moddable,Adventure,Third Person,Exploration,Management,Atmospheric,Action,Sandbox,Free to Play","Single-player,Partial Controller Support",8/6/2008
9010,Return to Castle Wolfenstein,4.99,Action,"FPS,Action,Classic,World War II,Supernatural,Alternate History,Singleplayer,Shooter,First-Person,Atmospheric,Multiplayer,Horror,Gore,Sci-fi,Stealth,Zombies,Adventure,Great Soundtrack,Retro","Single-player,Multi-player,Steam Cloud",11/20/2001
377460,Chicken Invaders 3,4.99,"Action,Casual,Indie","Action,Indie,Casual,""Shoot Em Up""","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards",6/8/2015
227580,"10,000,000",4.99,"Action,Casual,Indie,RPG","Indie,Match 3,Puzzle,Casual,RPG,Pixel Graphics,Mouse only,Retro,Singleplayer,Action,Touch-Friendly,2D,Fantasy","Single-player,Steam Achievements,Steam Trading Cards",1/15/2013
270630,Haunt the House: Terrortown,4.99,"Action,Casual,Indie","Indie,Casual,Action,Cute,Funny,Short,Puzzle,2D,Adventure,Great Soundtrack,Family Friendly","Single-player,Steam Achievements,Full controller support,Steam Trading Cards",6/6/2014
427730,Who's Your Daddy,4.99,"Action,Casual,Indie","Funny,Multiplayer,First-Person,Comedy,Simulation,Strategy,Online Co-Op,Casual,Dark Humor,Co-op,Indie,Action,Difficult,Survival,Walking Simulator,Adventure,Sandbox,Singleplayer,Atmospheric,FPS","Multi-player,Cross-Platform Multiplayer,Partial Controller Support",12/23/2015
209270,Hero Academy,4.99,"Indie,Strategy","Strategy,Indie,Turn-Based,Multiplayer,Asynchronous Multiplayer,Casual","Single-player,Multi-player,Cross-Platform Multiplayer",8/10/2012
214700,Thirty Flights of Loving,4.99,"Adventure,Indie,Casual","Short,Indie,Adventure,First-Person,Experimental,Casual,Great Soundtrack,Experience,Walking Simulator,Exploration,Singleplayer,Story Rich,Atmospheric","Single-player,Commentary available",8/20/2012
220860,McPixel,4.99,"Action,Adventure,Indie","Indie,Point & Click,Comedy,Puzzle,Pixel Graphics,Adventure,Singleplayer,Funny,Action,2D,Short,Casual,Retro,Level Editor,Experimental,Great Soundtrack,Parody,Touch-Friendly,Fast-Paced","Single-player,Steam Trading Cards,Steam Cloud,Includes level editor",9/25/2012
334230,Town of Salem,4.99,"Indie,RPG,Strategy","Strategy,Multiplayer,Mystery,Indie,RPG,Casual,Great Soundtrack,Funny,Werewolves,Co-op,Survival,Tactical,Massively Multiplayer,Board Game,Memes,Horror,Action,Comedy,2D,Family Friendly","Multi-player,Cross-Platform Multiplayer,Steam Achievements,In-App Purchases,Steam Cloud",12/15/2014
247730,Nether: Resurrected,4.99,"Action,Indie,Massively Multiplayer,RPG,Simulation","Survival,Open World,Action,Multiplayer,Post-apocalyptic,Horror,Massively Multiplayer,FPS,Zombies,PvP,RPG,Survival Horror,First-Person,Indie,Co-op,Simulation,Adventure,Walking Simulator,Crafting,PvE","Single-player,Multi-player,MMO,Valve Anti-Cheat enabled",6/5/2014
323610,911: First Responders®,4.99,"Simulation,Strategy","Simulation,Strategy,Moddable,Multiplayer,Singleplayer,Co-op,Management,Realistic,Adventure","Single-player,Multi-player,Co-op,Shared/Split Screen",4/13/2006
258890,Type:Rider,4.99,Indie,"Indie,Platformer,Casual,Education,Historical,Singleplayer,2D,Puzzle,Short,Atmospheric","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",11/6/2013
244090,Sid Meier’s Ace Patrol: Pacific Skies,4.99,"Casual,Strategy","Strategy,Casual,Turn-Based,Turn-Based Strategy,World War II,Singleplayer,Historical","Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards",11/5/2013
244070,Sid Meier’s Ace Patrol,4.99,"Casual,Strategy","Strategy,Casual,Turn-Based,Turn-Based Strategy,World War I,Singleplayer,Historical,Touch-Friendly","Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards",8/27/2013
209080,Guns of Icarus Online,4.99,"Action,Adventure,Indie,Simulation","Steampunk,Team-Based,Multiplayer,Co-op,Action,Tactical,Indie,Competitive,Simulation,Adventure,Flight,FPS,Strategy,Online Co-Op,PvP,First-Person,Shooter,Class-Based,Kickstarter,Massively Multiplayer","Multi-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Partial Controller Support,Stats",10/29/2012
253980,Enclave,4.99,RPG,"RPG,Action,Third Person,Fantasy,Hack and Slash,Adventure,Singleplayer,Classic,Multiplayer,First-Person,Action RPG,Female Protagonist,Magic,Open World,Great Soundtrack,Nudity,Difficult","Single-player,Steam Trading Cards,Steam Cloud",3/10/2003
412880,Drift Streets Japan,4.99,"Action,Indie,Massively Multiplayer,Racing,Simulation,Sports","Racing,Simulation,Driving,Multiplayer,Sports,Massively Multiplayer,Indie,Action,Arcade,Open World","Single-player,Multi-player,Co-op,Partial Controller Support",12/21/2015
264200,One Finger Death Punch,4.99,"Action,Casual,Indie","Action,Fast-Paced,Indie,""Beat em up"",Fighting,Singleplayer,Casual,2D,Martial Arts,Difficult,Arcade,Great Soundtrack,Rhythm,Mouse only,Blood,Gore,Funny,Hack and Slash,Ninja","Single-player,Steam Achievements,Partial Controller Support,Steam Leaderboards",3/3/2014
253650,Sparkle 2 Evo,4.99,"Action,Casual,Indie,Simulation","Casual,Indie,Simulation,Action,Singleplayer,Relaxing","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Partial Controller Support,Steam Cloud",11/20/2011
351290,Survival: Postapocalypse Now,4.99,"Action,Adventure,Indie,Massively Multiplayer,Simulation,Early Access","Early Access,Survival,Open World,Multiplayer,Post-apocalyptic,FPS,Action,Crafting,Adventure,Zombies,Massively Multiplayer,PvP,Building,First-Person,Simulation,Co-op,Indie,Shooter,Atmospheric,Sandbox","Multi-player,Steam Achievements",4/17/2015
362930,Garfield Kart,4.99,Racing,"Cold War,Cult Classic,Dark Humor,Psychedelic,Politics,Romance,Drama,Competitive,Racing,Action RPG,Quick-Time Events,Action,RPG,Multiplayer,Pixel Graphics,Sports,Family Friendly,Adventure,Singleplayer,Casual","Single-player,Partial Controller Support",11/7/2013
38720,RUSH,4.99,"Casual,Indie,Strategy","Puzzle,Indie,Casual,Strategy,Singleplayer,Abstract,Colorful","Single-player,Steam Achievements,Steam Cloud",12/3/2010
280740,Aperture Tag: The Paint Gun Testing Initiative,4.99,"Action,Adventure,Casual,Indie","Puzzle,Mod,Indie,Adventure,Action,First-Person,Singleplayer,Great Soundtrack,Casual,Sci-fi,Co-op,FPS,Science,Funny,Parkour,Comedy,Level Editor,Strategy,Atmospheric,Female Protagonist","Single-player,Co-op,Steam Trading Cards,Captions available,Steam Workshop,Partial Controller Support,Steam Cloud,Includes level editor,Includes Source SDK,Commentary available",7/15/2014
235250,Super Sanctum TD,4.99,"Casual,Indie,Strategy","Tower Defense,Strategy,Indie,Casual,Retro,Isometric,2D,Singleplayer,Difficult,Pixel Graphics","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards",5/9/2013
20,Team Fortress Classic,4.99,Action,"Action,FPS,Multiplayer,Classic,Shooter,Class-Based,Team-Based,First-Person,""1990s"",Co-op,Competitive,Fast-Paced,Online Co-Op,Remake,Retro,Mod,Funny,Adventure,Story Rich,Casual","Multi-player,Valve Anti-Cheat enabled",4/1/1999
4770,Rome: Total War™ - Alexander,4.99,Strategy,"Strategy,RTS,Historical,Grand Strategy,Rome,Turn-Based Strategy,Turn-Based,Multiplayer,Singleplayer","Single-player,Multi-player",6/26/2006
485220,The Orb Chambers™,4.99,"Action,Casual,Indie,Strategy","Casual,Indie,Action,Strategy","Single-player,Steam Achievements,Steam Trading Cards",6/5/2016
40,Deathmatch Classic,4.99,Action,"Action,FPS,Multiplayer,Classic,Shooter,First-Person,Arena Shooter,Sci-fi","Multi-player,Valve Anti-Cheat enabled",6/1/2001
30,Day of Defeat,4.99,Action,"FPS,World War II,Multiplayer,Action,Shooter,War,Team-Based,Classic,Class-Based,First-Person,Historical,Military,Co-op,Singleplayer,Tactical","Multi-player,Valve Anti-Cheat enabled",5/1/2003
